"workerid","proliferate.condition","block_sequence","exposure_condition","first_response_value","group","item_number","item_type","phase","response","sentence_id","test_condition","trial_sequence_total","wrong_attempts","time_in_minutes","error"
110,"condition1",8,"WH",NA,"match","7","WH","pre-exposure",0.13,20,"WH",6,NA,7.96093333333333,NA
110,"condition1",8,"WH",NA,"match","118","UNGRAM","pre-exposure",0.02,153,"WH",7,NA,7.96093333333333,NA
110,"condition1",8,"WH",NA,"match","13","WH","pre-exposure",0.14,38,"WH",8,NA,7.96093333333333,NA
110,"condition1",9,"WH",NA,"match","4","WH","pre-exposure",0.16,11,"WH",9,NA,7.96093333333333,NA
110,"condition1",9,"WH",NA,"match","5","WH","pre-exposure",0.17,14,"WH",10,NA,7.96093333333333,NA
110,"condition1",9,"WH",NA,"match","128","UNGRAM","pre-exposure",0.02,163,"WH",11,NA,7.96093333333333,NA
110,"condition1",9,"WH",NA,"match","109","FILL","pre-exposure",0.99,144,"WH",12,NA,7.96093333333333,NA
110,"condition1",1,"WH",NA,"match","18","WH","exposure",0.27,53,"WH",13,NA,7.96093333333333,NA
110,"condition1",1,"WH",NA,"match","126","UNGRAM","exposure",0.02,161,"WH",14,NA,7.96093333333333,NA
110,"condition1",1,"WH",NA,"match","16","WH","exposure",0.13,47,"WH",15,NA,7.96093333333333,NA
110,"condition1",1,"WH",NA,"match","116","FILL","exposure",0.99,151,"WH",16,NA,7.96093333333333,NA
110,"condition1",6,"WH",NA,"match","25","WH","exposure",0.15,74,"WH",17,NA,7.96093333333333,NA
110,"condition1",6,"WH",NA,"match","106","FILL","exposure",0.99,141,"WH",18,NA,7.96093333333333,NA
110,"condition1",6,"WH",NA,"match","9","WH","exposure",0.02,26,"WH",19,NA,7.96093333333333,NA
110,"condition1",6,"WH",NA,"match","120","UNGRAM","exposure",0.02,155,"WH",20,NA,7.96093333333333,NA
110,"condition1",10,"WH",NA,"match","101","FILL","exposure",0.97,136,"WH",21,NA,7.96093333333333,NA
110,"condition1",10,"WH",NA,"match","21","WH","exposure",0.2,62,"WH",22,NA,7.96093333333333,NA
110,"condition1",10,"WH",NA,"match","117","UNGRAM","exposure",0.01,152,"WH",23,NA,7.96093333333333,NA
110,"condition1",10,"WH",NA,"match","27","WH","exposure",0.29,80,"WH",24,NA,7.96093333333333,NA
110,"condition1",11,"WH",NA,"match","2","WH","exposure",0.26,5,"WH",25,NA,7.96093333333333,NA
110,"condition1",11,"WH",NA,"match","122","UNGRAM","exposure",0.02,157,"WH",26,NA,7.96093333333333,NA
110,"condition1",11,"WH",NA,"match","105","FILL","exposure",0.99,140,"WH",27,NA,7.96093333333333,NA
110,"condition1",11,"WH",NA,"match","23","WH","exposure",0.31,68,"WH",28,NA,7.96093333333333,NA
110,"condition1",12,"WH",NA,"match","29","WH","exposure",0.24,86,"WH",29,NA,7.96093333333333,NA
110,"condition1",12,"WH",NA,"match","111","FILL","exposure",0.97,146,"WH",30,NA,7.96093333333333,NA
110,"condition1",12,"WH",NA,"match","32","WH","exposure",0.25,95,"WH",31,NA,7.96093333333333,NA
110,"condition1",12,"WH",NA,"match","123","UNGRAM","exposure",0.01,158,"WH",32,NA,7.96093333333333,NA
110,"condition1",13,"WH",NA,"match","130","UNGRAM","exposure",0.01,165,"WH",33,NA,7.96093333333333,NA
110,"condition1",13,"WH",NA,"match","112","FILL","exposure",0.98,147,"WH",34,NA,7.96093333333333,NA
110,"condition1",13,"WH",NA,"match","1","WH","exposure",0.2,2,"WH",35,NA,7.96093333333333,NA
110,"condition1",13,"WH",NA,"match","31","WH","exposure",0.01,92,"WH",36,NA,7.96093333333333,NA
110,"condition1",14,"WH",NA,"match","129","UNGRAM","exposure",0.01,164,"WH",37,NA,7.96093333333333,NA
110,"condition1",14,"WH",NA,"match","110","FILL","exposure",0.97,145,"WH",38,NA,7.96093333333333,NA
110,"condition1",14,"WH",NA,"match","6","WH","exposure",0.18,17,"WH",39,NA,7.96093333333333,NA
110,"condition1",14,"WH",NA,"match","24","WH","exposure",0.11,71,"WH",40,NA,7.96093333333333,NA
110,"condition1",15,"WH",NA,"match","8","WH","exposure",0.13,23,"WH",41,NA,7.96093333333333,NA
110,"condition1",15,"WH",NA,"match","103","FILL","exposure",0.97,138,"WH",42,NA,7.96093333333333,NA
110,"condition1",15,"WH",NA,"match","10","WH","exposure",0.12,29,"WH",43,NA,7.96093333333333,NA
110,"condition1",15,"WH",NA,"match","131","UNGRAM","exposure",0.02,166,"WH",44,NA,7.96093333333333,NA
110,"condition1",16,"WH",NA,"match","19","WH","exposure",0.14,56,"WH",45,NA,7.96093333333333,NA
110,"condition1",16,"WH",NA,"match","115","FILL","exposure",0.26,150,"WH",46,NA,7.96093333333333,NA
110,"condition1",16,"WH",NA,"match","124","UNGRAM","exposure",0.02,159,"WH",47,NA,7.96093333333333,NA
110,"condition1",16,"WH",NA,"match","3","WH","exposure",0.13,8,"WH",48,NA,7.96093333333333,NA
110,"condition1",2,"WH",NA,"match","108","FILL","exposure",0.98,143,"WH",49,NA,7.96093333333333,NA
110,"condition1",2,"WH",NA,"match","12","WH","exposure",0.21,35,"WH",50,NA,7.96093333333333,NA
110,"condition1",2,"WH",NA,"match","121","UNGRAM","exposure",0.02,156,"WH",51,NA,7.96093333333333,NA
110,"condition1",2,"WH",NA,"match","11","WH","exposure",0.17,32,"WH",52,NA,7.96093333333333,NA
110,"condition1",3,"WH",NA,"match","113","FILL","test",0.92,148,"WH",53,NA,7.96093333333333,NA
110,"condition1",3,"WH",NA,"match","119","UNGRAM","test",0.02,154,"WH",54,NA,7.96093333333333,NA
110,"condition1",3,"WH",NA,"match","30","WH","test",0.49,89,"WH",55,NA,7.96093333333333,NA
110,"condition1",3,"WH",NA,"match","28","WH","test",0.35,83,"WH",56,NA,7.96093333333333,NA
110,"condition1",4,"WH",NA,"match","104","FILL","test",0.84,139,"WH",57,NA,7.96093333333333,NA
110,"condition1",4,"WH",NA,"match","26","WH","test",0.26,77,"WH",58,NA,7.96093333333333,NA
110,"condition1",4,"WH",NA,"match","22","WH","test",0.18,65,"WH",59,NA,7.96093333333333,NA
110,"condition1",4,"WH",NA,"match","127","UNGRAM","test",0.01,162,"WH",60,NA,7.96093333333333,NA
110,"condition1",5,"WH",NA,"match","107","FILL","test",0.96,142,"WH",61,NA,7.96093333333333,NA
110,"condition1",5,"WH",NA,"match","20","WH","test",0.25,59,"WH",62,NA,7.96093333333333,NA
110,"condition1",5,"WH",NA,"match","17","WH","test",0.2,50,"WH",63,NA,7.96093333333333,NA
110,"condition1",5,"WH",NA,"match","132","UNGRAM","test",0.02,167,"WH",64,NA,7.96093333333333,NA
137,"condition1",7,"SUBJ",NA,"mismatch","129","UNGRAM","pre-exposure",0,164,"WH",1,NA,11.2970666666667,NA
137,"condition1",7,"SUBJ",NA,"mismatch","12","WH","pre-exposure",0,35,"WH",2,NA,11.2970666666667,NA
137,"condition1",7,"SUBJ",NA,"mismatch","114","FILL","pre-exposure",0.02,149,"WH",3,NA,11.2970666666667,NA
137,"condition1",7,"SUBJ",NA,"mismatch","11","WH","pre-exposure",0,32,"WH",4,NA,11.2970666666667,NA
137,"condition1",8,"SUBJ",NA,"mismatch","8","WH","pre-exposure",0,23,"WH",5,NA,11.2970666666667,NA
137,"condition1",8,"SUBJ",NA,"mismatch","7","WH","pre-exposure",0,20,"WH",6,NA,11.2970666666667,NA
137,"condition1",8,"SUBJ",NA,"mismatch","120","UNGRAM","pre-exposure",0.01,155,"WH",7,NA,11.2970666666667,NA
137,"condition1",8,"SUBJ",NA,"mismatch","116","FILL","pre-exposure",1,151,"WH",8,NA,11.2970666666667,NA
137,"condition1",9,"SUBJ",NA,"mismatch","6","WH","pre-exposure",0.48,17,"WH",9,NA,11.2970666666667,NA
137,"condition1",9,"SUBJ",NA,"mismatch","107","FILL","pre-exposure",0,142,"WH",10,NA,11.2970666666667,NA
137,"condition1",9,"SUBJ",NA,"mismatch","3","WH","pre-exposure",0,8,"WH",11,NA,11.2970666666667,NA
137,"condition1",9,"SUBJ",NA,"mismatch","126","UNGRAM","pre-exposure",0.01,161,"WH",12,NA,11.2970666666667,NA
137,"condition1",1,"SUBJ",NA,"mismatch","111","FILL","exposure",1,146,"WH",13,NA,11.2970666666667,NA
137,"condition1",1,"SUBJ",NA,"mismatch","21","SUBJ","exposure",0,63,"WH",14,NA,11.2970666666667,NA
137,"condition1",1,"SUBJ",NA,"mismatch","125","UNGRAM","exposure",0,160,"WH",15,NA,11.2970666666667,NA
137,"condition1",1,"SUBJ",NA,"mismatch","17","SUBJ","exposure",0,51,"WH",16,NA,11.2970666666667,NA
137,"condition1",6,"SUBJ",NA,"mismatch","113","FILL","exposure",0.49,148,"WH",17,NA,11.2970666666667,NA
137,"condition1",6,"SUBJ",NA,"mismatch","117","UNGRAM","exposure",0,152,"WH",18,NA,11.2970666666667,NA
137,"condition1",6,"SUBJ",NA,"mismatch","27","SUBJ","exposure",0.49,81,"WH",19,NA,11.2970666666667,NA
137,"condition1",6,"SUBJ",NA,"mismatch","4","SUBJ","exposure",0.38,12,"WH",20,NA,11.2970666666667,NA
137,"condition1",10,"SUBJ",NA,"mismatch","119","UNGRAM","exposure",0,154,"WH",21,NA,11.2970666666667,NA
137,"condition1",10,"SUBJ",NA,"mismatch","15","SUBJ","exposure",0,45,"WH",22,NA,11.2970666666667,NA
137,"condition1",10,"SUBJ",NA,"mismatch","5","SUBJ","exposure",0,15,"WH",23,NA,11.2970666666667,NA
137,"condition1",10,"SUBJ",NA,"mismatch","103","FILL","exposure",1,138,"WH",24,NA,11.2970666666667,NA
137,"condition1",11,"SUBJ",NA,"mismatch","106","FILL","exposure",0.49,141,"WH",25,NA,11.2970666666667,NA
137,"condition1",11,"SUBJ",NA,"mismatch","122","UNGRAM","exposure",0,157,"WH",26,NA,11.2970666666667,NA
137,"condition1",11,"SUBJ",NA,"mismatch","14","SUBJ","exposure",0,42,"WH",27,NA,11.2970666666667,NA
137,"condition1",11,"SUBJ",NA,"mismatch","9","SUBJ","exposure",0,27,"WH",28,NA,11.2970666666667,NA
137,"condition1",12,"SUBJ",NA,"mismatch","121","UNGRAM","exposure",0,156,"WH",29,NA,11.2970666666667,NA
137,"condition1",12,"SUBJ",NA,"mismatch","10","SUBJ","exposure",0,30,"WH",30,NA,11.2970666666667,NA
137,"condition1",12,"SUBJ",NA,"mismatch","23","SUBJ","exposure",0.33,69,"WH",31,NA,11.2970666666667,NA
137,"condition1",12,"SUBJ",NA,"mismatch","105","FILL","exposure",1,140,"WH",32,NA,11.2970666666667,NA
137,"condition1",13,"SUBJ",NA,"mismatch","18","SUBJ","exposure",0,54,"WH",33,NA,11.2970666666667,NA
137,"condition1",13,"SUBJ",NA,"mismatch","123","UNGRAM","exposure",0,158,"WH",34,NA,11.2970666666667,NA
137,"condition1",13,"SUBJ",NA,"mismatch","26","SUBJ","exposure",0,78,"WH",35,NA,11.2970666666667,NA
137,"condition1",13,"SUBJ",NA,"mismatch","115","FILL","exposure",0.27,150,"WH",36,NA,11.2970666666667,NA
137,"condition1",14,"SUBJ",NA,"mismatch","30","SUBJ","exposure",0,90,"WH",37,NA,11.2970666666667,NA
137,"condition1",14,"SUBJ",NA,"mismatch","110","FILL","exposure",1,145,"WH",38,NA,11.2970666666667,NA
137,"condition1",14,"SUBJ",NA,"mismatch","28","SUBJ","exposure",1,84,"WH",39,NA,11.2970666666667,NA
137,"condition1",14,"SUBJ",NA,"mismatch","124","UNGRAM","exposure",0,159,"WH",40,NA,11.2970666666667,NA
137,"condition1",15,"SUBJ",NA,"mismatch","118","UNGRAM","exposure",0,153,"WH",41,NA,11.2970666666667,NA
137,"condition1",15,"SUBJ",NA,"mismatch","2","SUBJ","exposure",0.63,6,"WH",42,NA,11.2970666666667,NA
137,"condition1",15,"SUBJ",NA,"mismatch","112","FILL","exposure",1,147,"WH",43,NA,11.2970666666667,NA
137,"condition1",15,"SUBJ",NA,"mismatch","20","SUBJ","exposure",0,60,"WH",44,NA,11.2970666666667,NA
137,"condition1",16,"SUBJ",NA,"mismatch","13","SUBJ","exposure",0,39,"WH",45,NA,11.2970666666667,NA
137,"condition1",16,"SUBJ",NA,"mismatch","132","UNGRAM","exposure",0,167,"WH",46,NA,11.2970666666667,NA
137,"condition1",16,"SUBJ",NA,"mismatch","101","FILL","exposure",1,136,"WH",47,NA,11.2970666666667,NA
137,"condition1",16,"SUBJ",NA,"mismatch","1","SUBJ","exposure",0.38,3,"WH",48,NA,11.2970666666667,NA
137,"condition1",2,"SUBJ",NA,"mismatch","22","SUBJ","exposure",0.38,66,"WH",49,NA,11.2970666666667,NA
137,"condition1",2,"SUBJ",NA,"mismatch","29","SUBJ","exposure",0.15,87,"WH",50,NA,11.2970666666667,NA
137,"condition1",2,"SUBJ",NA,"mismatch","104","FILL","exposure",0.82,139,"WH",51,NA,11.2970666666667,NA
137,"condition1",2,"SUBJ",NA,"mismatch","128","UNGRAM","exposure",0,163,"WH",52,NA,11.2970666666667,NA
137,"condition1",3,"SUBJ",NA,"mismatch","130","UNGRAM","test",0.02,165,"WH",53,NA,11.2970666666667,NA
137,"condition1",3,"SUBJ",NA,"mismatch","108","FILL","test",0.85,143,"WH",54,NA,11.2970666666667,NA
137,"condition1",3,"SUBJ",NA,"mismatch","31","WH","test",0.14,92,"WH",55,NA,11.2970666666667,NA
137,"condition1",3,"SUBJ",NA,"mismatch","32","WH","test",0.75,95,"WH",56,NA,11.2970666666667,NA
137,"condition1",4,"SUBJ",NA,"mismatch","24","WH","test",0.5,71,"WH",57,NA,11.2970666666667,NA
137,"condition1",4,"SUBJ",NA,"mismatch","25","WH","test",0.49,74,"WH",58,NA,11.2970666666667,NA
137,"condition1",4,"SUBJ",NA,"mismatch","131","UNGRAM","test",0,166,"WH",59,NA,11.2970666666667,NA
137,"condition1",4,"SUBJ",NA,"mismatch","109","FILL","test",1,144,"WH",60,NA,11.2970666666667,NA
137,"condition1",5,"SUBJ",NA,"mismatch","102","FILL","test",1,137,"WH",61,NA,11.2970666666667,NA
137,"condition1",5,"SUBJ",NA,"mismatch","19","WH","test",0.5,56,"WH",62,NA,11.2970666666667,NA
137,"condition1",5,"SUBJ",NA,"mismatch","16","WH","test",0.51,47,"WH",63,NA,11.2970666666667,NA
137,"condition1",5,"SUBJ",NA,"mismatch","127","UNGRAM","test",0,162,"WH",64,NA,11.2970666666667,NA
77,"condition1",7,"WH",NA,"match","106","FILL","pre-exposure",0.75,141,"WH",1,NA,18.4256166666667,NA
77,"condition1",7,"WH",NA,"match","129","UNGRAM","pre-exposure",0,164,"WH",2,NA,18.4256166666667,NA
77,"condition1",7,"WH",NA,"match","14","WH","pre-exposure",0.78,41,"WH",3,NA,18.4256166666667,NA
77,"condition1",7,"WH",NA,"match","10","WH","pre-exposure",0.51,29,"WH",4,NA,18.4256166666667,NA
77,"condition1",8,"WH",NA,"match","124","UNGRAM","pre-exposure",0,159,"WH",5,NA,18.4256166666667,NA
